label,string,result,time,size
periodo naive, fill random,20350,0.0096197,20351
periodo smart, fill random,20350,0.0002626,20351
periodo naive, fill random,21668,0.0103365,21669
periodo smart, fill random,21668,0.0002467,21669
periodo naive, fill random,23073,0.0116608,23073
periodo smart, fill random,23073,0.0003097,23073
periodo naive, fill random,24568,0.0132503,24568
periodo smart, fill random,24568,0.0003317,24568
periodo naive, fill random,26160,0.0185976,26160
periodo smart, fill random,26160,0.0004648,26160
periodo naive, fill random,27854,0.0226359,27854
periodo smart, fill random,27854,0.0003516,27854
periodo naive, fill random,29658,0.0180545,29659
periodo smart, fill random,29658,0.0003691,29659
periodo naive, fill random,31580,0.0202061,31581
periodo smart, fill random,31580,0.0003885,31581
periodo naive, fill random,33627,0.0225221,33627
periodo smart, fill random,33627,0.0004027,33627
periodo naive, fill random,35805,0.0250334,35805
periodo smart, fill random,35805,0.0005015,35805
periodo naive, fill random,38125,0.0289079,38125
periodo smart, fill random,38125,0.0005006,38125
periodo naive, fill random,40595,0.0315339,40595
periodo smart, fill random,40595,0.0005076,40595
periodo naive, fill random,43225,0.0353604,43225
periodo smart, fill random,43225,0.0005428,43225
periodo naive, fill random,46022,0.0400184,46025
periodo smart, fill random,46022,0.0005925,46025
periodo naive, fill random,49007,0.0488355,49007
periodo smart, fill random,49007,0.0006045,49007
periodo naive, fill random,52181,0.052887,52182
periodo smart, fill random,52181,0.0006978,52182
periodo naive, fill random,55562,0.0569749,55563
periodo smart, fill random,55562,0.0007188,55563
periodo naive, fill random,59163,0.0635601,59163
periodo smart, fill random,59163,0.0007004,59163
periodo naive, fill random,62995,0.0717259,62996
periodo smart, fill random,62995,0.0008047,62996
periodo naive, fill random,67074,0.0816996,67077
periodo smart, fill random,67074,0.0009009,67077
periodo naive, fill random,71422,0.0961259,71422
periodo smart, fill random,71422,0.0009477,71422
periodo naive, fill random,76047,0.105829,76050
periodo smart, fill random,76047,0.0009051,76050
periodo naive, fill random,80975,0.126918,80977
periodo smart, fill random,80975,0.0010848,80977
periodo naive, fill random,86223,0.137977,86223
periodo smart, fill random,86223,0.001063,86223
periodo naive, fill random,91808,0.149947,91809
periodo smart, fill random,91808,0.0011671,91809
periodo naive, fill random,97755,0.185886,97757
periodo smart, fill random,97755,0.0012427,97757
periodo naive, fill random,104090,0.190412,104090
periodo smart, fill random,104090,0.0014316,104090
periodo naive, fill random,110831,0.213364,110834
periodo smart, fill random,110831,0.0014608,110834
periodo naive, fill random,118014,0.240646,118014
periodo smart, fill random,118014,0.0015808,118014
periodo naive, fill random,125660,0.277583,125660
periodo smart, fill random,125660,0.0014827,125660
periodo naive, fill random,133801,0.307223,133801
periodo smart, fill random,133801,0.0017762,133801
periodo naive, fill random,142470,0.35101,142470
periodo smart, fill random,142470,0.0018993,142470
periodo naive, fill random,151699,1.5908,151700
periodo smart, fill random,151699,0.0022383,151700
periodo naive, fill random,161528,1.56939,161528
periodo smart, fill random,161528,0.0020668,161528
periodo naive, fill random,171990,1.77609,171992
periodo smart, fill random,171990,0.0020926,171992
periodo naive, fill random,183135,2.00939,183135
periodo smart, fill random,183135,0.0024423,183135
periodo naive, fill random,195000,4.30451,195000
periodo smart, fill random,195000,0.0060005,195000
periodo naive, fill random,207633,2.64892,207633
periodo smart, fill random,207633,0.0026734,207633
periodo naive, fill random,221082,2.91047,221085
periodo smart, fill random,221082,0.0027727,221085
periodo naive, fill random,235406,6.95922,235408
periodo smart, fill random,235406,0.0046662,235408
periodo naive, fill random,250658,5.06434,250659
periodo smart, fill random,250658,0.0032137,250659
periodo naive, fill random,266898,4.78915,266898
periodo smart, fill random,266898,0.0032499,266898
periodo naive, fill random,284190,5.15619,284190
periodo smart, fill random,284190,0.0035502,284190
periodo naive, fill random,302601,5.6162,302601
periodo smart, fill random,302601,0.0035186,302601
periodo naive, fill random,322205,6.32107,322206
periodo smart, fill random,322205,0.0040317,322206
periodo naive, fill random,343080,7.51848,343080
periodo smart, fill random,343080,0.003964,343080
periodo naive, fill random,365306,8.7475,365307
periodo smart, fill random,365306,0.0045209,365307
periodo naive, fill random,388973,9.59173,388974
periodo smart, fill random,388973,0.0049217,388974
periodo naive, fill random,414174,11.6504,414174
periodo smart, fill random,414174,0.0047162,414174
periodo naive, fill random,441006,15.5159,441006
periodo smart, fill random,441006,0.0051282,441006
periodo naive, fill random,469577,19.9499,469577
periodo smart, fill random,469577,0.0054664,469577
periodo naive, fill random,500000,20.251,500000
periodo smart, fill random,500000,0.0069285,500000
